left_hand_active_crop,right_hand_active_crop,left_hand_active,right_hand_active,iou,time,id,path_l,hand_in_focus
False,True,False,True,0.0354,38.933,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0307,39.467,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0232,40.0,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0073,40.533,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0,41.067,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0225,41.6,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,False,False,False,0.04,42.133,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,False,0.0435,42.667,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0304,43.2,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0098,43.733,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0293,44.267,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0577,44.8,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0314,45.333,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,False,False,False,0.0325,45.867,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0337,46.4,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0663,46.933,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0243,47.467,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0116,48.0,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0391,48.533,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0355,49.067,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0192,49.6,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0079,50.133,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0904,50.667,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0619,51.2,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,False,False,True,0.0284,51.733,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,False,False,False,0.0312,52.267,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0284,52.8,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0585,53.333,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0561,53.867,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0089,54.4,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0185,54.933,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0316,55.467,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,False,0.0321,56.0,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.036,56.533,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0265,57.067,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0107,57.6,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0511,58.133,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0435,58.667,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0211,59.2,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,False,False,False,0.0379,59.733,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,False,False,False,0.0387,60.267,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0272,60.8,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0346,61.333,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0571,61.867,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0085,62.4,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0,62.933,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0183,63.467,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,False,False,True,0.0274,64.0,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0243,64.533,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0129,65.067,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0,65.6,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0,66.133,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0,66.667,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0,67.2,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0296,67.733,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,False,False,False,0.0364,68.267,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0196,68.8,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0,69.333,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0,69.867,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0,70.4,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0093,70.933,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0294,71.467,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0262,72.0,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0293,72.533,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
False,True,False,True,0.0258,73.067,C00023_RTT right side1_1,C00023/C00023_RTT right side1_1.csv,right
True,False,True,True,0.0177,0.0,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0158,0.533,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0118,1.067,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0072,1.6,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,2.133,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,2.667,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,3.2,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.001,3.733,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0152,4.267,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
False,False,False,False,0.0241,4.8,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0117,5.333,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.001,5.867,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,6.4,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,6.933,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,7.467,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0087,8.0,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0151,8.533,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0177,9.067,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0064,9.6,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,10.133,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,10.667,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,11.2,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,11.733,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0217,12.267,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
False,False,False,False,0.038,12.8,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.025,13.333,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0004,13.867,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,14.4,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,14.933,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,15.467,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
False,False,True,True,0.0063,16.0,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0189,16.533,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,False,False,0.0198,17.067,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.009,17.6,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,18.133,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0038,18.667,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0399,19.2,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0189,19.733,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0217,20.267,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
False,False,False,False,0.0327,20.8,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0217,21.333,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0319,21.867,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0231,22.4,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,22.933,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.012,23.467,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0255,24.0,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
False,False,True,True,0.0198,24.533,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0152,25.067,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0103,25.6,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0424,26.133,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0874,26.667,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0521,27.2,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0194,27.733,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
False,False,False,False,0.0172,28.267,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.023,28.8,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0641,29.333,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,True,True,True,0.0543,29.867,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0023,30.4,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,False,True,0.0134,30.933,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0198,31.467,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0179,32.0,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0073,32.533,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0239,33.067,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0466,33.6,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,,34.133,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,,34.667,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
False,False,False,False,,35.2,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,,35.733,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0533,36.267,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0277,36.8,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,37.333,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0042,37.867,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0133,38.4,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
False,False,True,True,0.0182,38.933,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0142,39.467,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0097,40.0,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0098,40.533,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.008,41.067,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0149,41.6,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0129,42.133,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0125,42.667,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0123,43.2,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0137,43.733,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0143,44.267,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.008,44.8,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,45.333,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0096,45.867,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0195,46.4,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0167,46.933,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.016,47.467,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0126,48.0,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,48.533,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,49.067,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
False,False,True,True,0.0017,49.6,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
False,False,True,True,0.0163,50.133,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
False,False,True,True,0.0153,50.667,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
False,False,True,True,0.0145,51.2,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0046,51.733,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,52.267,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,52.8,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,53.333,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0059,53.867,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,False,False,0.0146,54.4,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0111,54.933,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0041,55.467,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,56.0,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,56.533,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,57.067,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0046,57.6,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0214,58.133,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0149,58.667,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0006,59.2,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,59.733,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.0,60.267,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
True,False,True,True,0.008,60.8,C00023_RTT left side1_1,C00023/C00023_RTT left side1_1.csv,left
